STATIONS_ID;MESS_DATUM;QN_592;ATMO_LBERG;FD_LBERG;FG_LBERG;SD_LBERG;ZENIT;MESS_DATUM_WOZ;eor
       5906;2021041405:26;    1;  104.0;    7.0;    7.0;   0;    87.61;2021041406:00;eor
       5906;2021041406:26;    1;  103.0;   29.0;   31.0;   0;    77.93;2021041407:00;eor
       5906;2021041407:26;    1;  101.0;   69.0;   89.0;   9;    68.23;2021041408:00;eor
       5906;2021041408:26;    1;   95.0;   63.0;  156.0;  53;    58.95;2021041409:00;eor
       5906;2021041409:26;    1;  108.0;   52.0;  153.0;  43;    50.64;2021041410:00;eor
       5906;2021041410:26;    1;  111.0;  107.0;  141.0;  12;    44.12;2021041411:00;eor
       5906;2021041411:25;    1;  116.0;   85.0;   89.0;   5;    40.42;2021041412:00;eor
       5906;2021041412:25;    1;  106.0;  112.0;  233.0;  26;    40.40;2021041413:00;eor
       5906;2021041413:25;    1;  107.0;   88.0;  274.0;  52;    44.07;2021041414:00;eor
       5906;2021041414:25;    1;  107.0;   93.0;  205.0;  47;    50.58;2021041415:00;eor
       5906;2021041415:25;    1;  113.0;   58.0;   78.0;  14;    58.87;2021041416:00;eor
       5906;2021041416:25;    1;  105.0;   40.0;   59.0;  15;    68.13;2021041417:00;eor
       5906;2021041417:25;    1;  112.0;   34.0;   56.0;  56;    77.81;2021041418:00;eor
       5906;2021041418:25;    1;  104.0;    9.0;   12.0;  25;    87.46;2021041419:00;eor
       5906;2021041419:25;    1;   98.0;    0.0;    0.0;   0;    96.71;2021041420:00;eor
       5906;2021041420:25;    1;   96.0;    0.0;    0.0;   0;   105.15;2021041421:00;eor
       5906;2021041421:25;    1;   94.0;    0.0;    0.0;   0;   112.29;2021041422:00;eor
       5906;2021041422:25;    1;   93.0;    0.0;    0.0;   0;   117.56;2021041423:00;eor
       5906;2021041423:25;    1;   90.0;    0.0;    0.0;   0;   120.37;2021041500:00;eor
       5906;2021041500:25;    1;   92.0;    0.0;    0.0;   0;   120.36;2021041501:00;eor
       5906;2021041501:25;    1;   90.0;    0.0;    0.0;   0;   117.51;2021041502:00;eor
       5906;2021041502:25;    1;   91.0;    0.0;    0.0;   0;   112.22;2021041503:00;eor
